time,SkinResponse,Name
380,8.77,Subject015
381,8.86,Subject015
382,8.89,Subject015
383,8.99,Subject015
384,9.09,Subject015
385,9.2,Subject015
386,9.27,Subject015
387,9.35,Subject015
388,9.38,Subject015
389,9.41,Subject015
390,9.42,Subject015
391,9.48,Subject015
392,9.53,Subject015
393,9.55,Subject015
394,9.63,Subject015
395,9.61,Subject015
396,9.61,Subject015
397,9.62,Subject015
398,9.55,Subject015
399,9.48,Subject015
400,9.43,Subject015
401,9.36,Subject015
402,9.25,Subject015
403,9.33,Subject015
404,9.55,Subject015
405,9.57,Subject015
406,9.58,Subject015
407,9.54,Subject015
408,9.46,Subject015
409,9.36,Subject015
410,9.27,Subject015
411,9.21,Subject015
412,9.12,Subject015
413,9.0,Subject015
414,8.88,Subject015
415,8.76,Subject015
416,8.66,Subject015
417,8.57,Subject015
418,8.55,Subject015
419,8.59,Subject015
420,8.64,Subject015
421,8.62,Subject015
422,8.57,Subject015
423,8.65,Subject015
424,8.85,Subject015
425,8.94,Subject015
426,8.98,Subject015
427,8.97,Subject015
428,8.98,Subject015
429,8.98,Subject015
430,9.0,Subject015
431,9.1,Subject015
432,9.11,Subject015
433,9.04,Subject015
434,9.02,Subject015
435,9.07,Subject015
436,9.01,Subject015
437,8.93,Subject015
438,8.84,Subject015
439,8.75,Subject015
440,8.71,Subject015
441,8.67,Subject015
442,8.63,Subject015
443,8.63,Subject015
444,8.85,Subject015
445,8.98,Subject015
446,8.94,Subject015
447,8.93,Subject015
448,9.05,Subject015
449,9.06,Subject015
450,9.0,Subject015
451,9.02,Subject015
452,9.1,Subject015
453,9.1,Subject015
454,9.05,Subject015
455,9.07,Subject015
456,9.24,Subject015
457,9.32,Subject015
458,9.34,Subject015
459,9.33,Subject015
460,9.3,Subject015
461,9.32,Subject015
462,9.29,Subject015
463,9.2,Subject015
464,9.34,Subject015
465,9.52,Subject015
466,9.53,Subject015
467,9.47,Subject015
468,9.36,Subject015
469,9.31,Subject015
470,9.34,Subject015
471,9.38,Subject015
472,9.39,Subject015
473,9.35,Subject015
474,9.4,Subject015
475,9.4,Subject015
476,9.31,Subject015
477,9.15,Subject015
478,9.03,Subject015
479,8.89,Subject015
480,8.77,Subject015
481,8.66,Subject015
482,8.64,Subject015
483,8.81,Subject015
484,9.09,Subject015
485,9.23,Subject015
486,9.3,Subject015
487,9.24,Subject015
488,9.16,Subject015
489,9.13,Subject015
490,9.11,Subject015
491,9.1,Subject015
492,9.15,Subject015
493,9.21,Subject015
494,9.18,Subject015
495,9.12,Subject015
496,9.22,Subject015
497,9.23,Subject015
498,9.14,Subject015
499,9.06,Subject015
500,9.09,Subject015
501,9.19,Subject015
502,9.26,Subject015
503,9.27,Subject015
504,9.22,Subject015
505,9.22,Subject015
506,9.27,Subject015
507,9.23,Subject015
508,9.19,Subject015
509,9.19,Subject015
510,9.14,Subject015
511,9.13,Subject015
512,9.17,Subject015
513,9.17,Subject015
514,9.27,Subject015
515,9.29,Subject015
516,9.2,Subject015
517,9.08,Subject015
518,8.98,Subject015
519,8.95,Subject015
520,8.92,Subject015
521,8.84,Subject015
522,8.78,Subject015
523,8.73,Subject015
524,8.74,Subject015
525,8.74,Subject015
526,8.68,Subject015
527,8.62,Subject015
528,8.57,Subject015
529,8.52,Subject015
530,8.56,Subject015
531,8.68,Subject015
532,8.67,Subject015
533,8.64,Subject015
534,8.6,Subject015
535,8.56,Subject015
536,8.54,Subject015
537,8.5,Subject015
538,8.47,Subject015
539,8.47,Subject015
540,8.52,Subject015
541,8.54,Subject015
542,8.61,Subject015
543,8.7,Subject015
544,8.78,Subject015
545,8.78,Subject015
546,8.74,Subject015
547,8.69,Subject015
548,8.68,Subject015
549,8.71,Subject015
550,8.78,Subject015
551,8.74,Subject015
552,8.68,Subject015
553,8.63,Subject015
554,8.59,Subject015
555,8.56,Subject015
556,8.58,Subject015
557,8.65,Subject015
558,8.64,Subject015
559,8.59,Subject015
560,8.55,Subject015
561,8.51,Subject015
562,8.48,Subject015
563,8.49,Subject015
564,8.54,Subject015
565,8.7,Subject015
566,8.71,Subject015
567,8.66,Subject015
568,8.59,Subject015
569,8.52,Subject015
570,8.46,Subject015
571,8.43,Subject015
572,8.37,Subject015
573,8.32,Subject015
574,8.28,Subject015
575,8.29,Subject015
576,8.47,Subject015
577,8.56,Subject015
578,8.54,Subject015
579,8.49,Subject015
580,8.46,Subject015
581,8.43,Subject015
582,8.38,Subject015
583,8.34,Subject015
584,8.33,Subject015
585,8.57,Subject015
586,8.72,Subject015
587,8.69,Subject015
588,8.6,Subject015
589,8.5,Subject015
590,8.42,Subject015
591,8.34,Subject015
592,8.28,Subject015
593,8.22,Subject015
594,8.17,Subject015
595,8.14,Subject015
596,8.16,Subject015
597,8.21,Subject015
598,8.22,Subject015
599,8.19,Subject015
600,8.16,Subject015
601,8.16,Subject015
602,8.21,Subject015
603,8.22,Subject015
604,8.19,Subject015
605,8.17,Subject015
606,8.18,Subject015
607,8.23,Subject015
608,8.24,Subject015
609,8.21,Subject015
610,8.18,Subject015
611,8.26,Subject015
612,8.43,Subject015
613,8.47,Subject015
614,8.44,Subject015
615,8.43,Subject015
616,8.4,Subject015
617,8.37,Subject015
618,8.37,Subject015
619,8.44,Subject015
620,8.47,Subject015
621,8.44,Subject015
622,8.36,Subject015
623,8.3,Subject015
624,8.25,Subject015
625,8.23,Subject015
626,8.24,Subject015
627,8.32,Subject015
628,8.43,Subject015
629,8.44,Subject015
630,8.41,Subject015
631,8.37,Subject015
632,8.31,Subject015
633,8.25,Subject015
634,8.19,Subject015
635,8.15,Subject015
636,8.11,Subject015
637,8.07,Subject015
638,8.15,Subject015
639,8.25,Subject015
640,8.24,Subject015
641,8.2,Subject015
642,8.16,Subject015
643,8.13,Subject015
644,8.14,Subject015
645,8.16,Subject015
646,8.15,Subject015
647,8.12,Subject015
648,8.18,Subject015
649,8.29,Subject015
650,8.3,Subject015
651,8.27,Subject015
652,8.25,Subject015
653,8.34,Subject015
654,8.58,Subject015
655,8.61,Subject015
656,8.54,Subject015
657,8.43,Subject015
658,8.34,Subject015
659,8.28,Subject015
660,8.32,Subject015
661,8.33,Subject015
662,8.37,Subject015
663,8.44,Subject015
664,8.41,Subject015
665,8.36,Subject015
666,8.3,Subject015
667,8.24,Subject015
668,8.25,Subject015
669,8.43,Subject015
670,8.49,Subject015
671,8.44,Subject015
672,8.37,Subject015
673,8.27,Subject015
674,8.19,Subject015
675,8.14,Subject015
676,8.34,Subject015
677,8.56,Subject015
678,8.61,Subject015
679,8.66,Subject015
680,8.74,Subject015
681,8.7,Subject015
682,8.6,Subject015
683,8.49,Subject015
684,8.41,Subject015
685,8.46,Subject015
686,8.56,Subject015
687,8.61,Subject015
688,8.65,Subject015
689,8.66,Subject015
690,8.64,Subject015
691,8.55,Subject015
692,8.45,Subject015
693,8.38,Subject015
694,8.55,Subject015
695,8.71,Subject015
696,8.71,Subject015
697,8.69,Subject015
698,8.65,Subject015
699,8.58,Subject015
700,8.49,Subject015
701,8.37,Subject015
702,8.25,Subject015
703,8.16,Subject015
704,8.12,Subject015
705,8.14,Subject015
706,8.2,Subject015
707,8.35,Subject015
708,8.44,Subject015
709,8.45,Subject015
710,8.39,Subject015
711,8.36,Subject015
712,8.35,Subject015
713,8.36,Subject015
714,8.33,Subject015
715,8.3,Subject015
716,8.35,Subject015
717,8.41,Subject015
718,8.41,Subject015
719,8.43,Subject015
720,8.41,Subject015
721,8.38,Subject015
722,8.43,Subject015
723,8.44,Subject015
724,8.45,Subject015
725,8.45,Subject015
726,8.53,Subject015
727,8.68,Subject015
728,8.68,Subject015
729,8.61,Subject015
730,8.49,Subject015
731,8.47,Subject015
732,8.59,Subject015
733,8.64,Subject015
734,8.56,Subject015
735,8.46,Subject015
736,8.38,Subject015
737,8.37,Subject015
738,8.39,Subject015
739,8.44,Subject015
740,8.41,Subject015
741,8.4,Subject015
742,8.51,Subject015
743,8.52,Subject015
744,8.45,Subject015
745,8.36,Subject015
746,8.27,Subject015
747,8.19,Subject015
748,8.11,Subject015
749,8.03,Subject015
750,7.98,Subject015
751,7.93,Subject015
752,7.91,Subject015
753,8.04,Subject015
754,8.18,Subject015
755,8.19,Subject015
756,8.15,Subject015
757,8.12,Subject015
758,8.1,Subject015
759,8.14,Subject015
760,8.18,Subject015
761,8.24,Subject015
762,8.28,Subject015
763,8.35,Subject015
764,8.35,Subject015
765,8.3,Subject015
766,8.24,Subject015
767,8.19,Subject015
768,8.15,Subject015
769,8.09,Subject015
770,8.1,Subject015
771,8.13,Subject015
772,8.13,Subject015
773,8.12,Subject015
774,8.09,Subject015
775,8.05,Subject015
776,8.02,Subject015
777,7.99,Subject015
778,7.95,Subject015
779,7.94,Subject015
780,7.98,Subject015
781,8.0,Subject015
782,7.98,Subject015
783,7.97,Subject015
784,8.0,Subject015
785,8.03,Subject015
786,8.01,Subject015
787,7.99,Subject015
788,7.97,Subject015
789,7.92,Subject015
790,7.9,Subject015
791,7.97,Subject015
792,8.08,Subject015
793,8.09,Subject015
794,8.09,Subject015
795,8.06,Subject015
796,8.01,Subject015
797,7.96,Subject015
798,7.93,Subject015
799,8.03,Subject015
800,8.1,Subject015
801,8.09,Subject015
802,8.04,Subject015
803,8.0,Subject015
804,7.97,Subject015
805,7.95,Subject015
806,7.93,Subject015
807,7.92,Subject015
808,7.98,Subject015
809,8.04,Subject015
810,8.09,Subject015
811,8.09,Subject015
812,8.05,Subject015
813,7.99,Subject015
814,8.01,Subject015
815,8.09,Subject015
816,8.08,Subject015
817,8.03,Subject015
818,7.99,Subject015
819,7.95,Subject015
820,7.92,Subject015
821,7.89,Subject015
822,7.87,Subject015
823,7.91,Subject015
824,8.01,Subject015
825,8.07,Subject015
826,8.05,Subject015
827,8.02,Subject015
828,8.24,Subject015
829,8.44,Subject015
830,8.45,Subject015
831,8.42,Subject015
832,8.39,Subject015
833,8.32,Subject015
834,8.24,Subject015
835,8.17,Subject015
836,8.15,Subject015
837,8.1,Subject015
838,8.03,Subject015
839,7.98,Subject015
840,7.93,Subject015
841,7.97,Subject015
842,8.01,Subject015
843,7.99,Subject015
844,7.96,Subject015
845,7.91,Subject015
846,7.87,Subject015
847,7.82,Subject015
848,7.81,Subject015
849,7.86,Subject015
850,7.96,Subject015
851,7.99,Subject015
852,7.96,Subject015
853,7.93,Subject015
854,7.96,Subject015
855,8.01,Subject015
856,8.04,Subject015
857,8.07,Subject015
858,8.16,Subject015
859,8.2,Subject015
860,8.17,Subject015
861,8.1,Subject015
862,8.06,Subject015
863,8.13,Subject015
864,8.32,Subject015
865,8.37,Subject015
866,8.32,Subject015
867,8.24,Subject015
868,8.15,Subject015
869,8.07,Subject015
870,8.01,Subject015
871,7.96,Subject015
872,7.9,Subject015
873,7.87,Subject015
874,7.92,Subject015
875,8.0,Subject015
876,8.05,Subject015
877,8.17,Subject015
878,8.27,Subject015
879,8.24,Subject015
880,8.19,Subject015
881,8.22,Subject015
882,8.3,Subject015
883,8.27,Subject015
884,8.2,Subject015
885,8.12,Subject015
886,8.09,Subject015
887,8.1,Subject015
888,8.1,Subject015
889,8.23,Subject015
890,8.46,Subject015
891,8.49,Subject015
892,8.39,Subject015
893,8.29,Subject015
894,8.24,Subject015
895,8.19,Subject015
896,8.12,Subject015
897,8.11,Subject015
898,8.2,Subject015
899,8.2,Subject015
900,8.17,Subject015
901,8.12,Subject015
902,8.09,Subject015
903,8.05,Subject015
904,8.03,Subject015
905,8.04,Subject015
906,8.04,Subject015
907,8.04,Subject015
908,8.25,Subject015
909,8.37,Subject015
910,8.33,Subject015
911,8.24,Subject015
912,8.18,Subject015
913,8.31,Subject015
914,8.35,Subject015
915,8.29,Subject015
916,8.2,Subject015
917,8.18,Subject015
918,8.28,Subject015
919,8.3,Subject015
920,8.23,Subject015
921,8.15,Subject015
922,8.09,Subject015
923,8.01,Subject015
924,7.94,Subject015
925,7.87,Subject015
926,7.82,Subject015
927,7.78,Subject015
928,7.76,Subject015
929,7.74,Subject015
930,7.71,Subject015
931,7.71,Subject015
932,7.69,Subject015
933,7.68,Subject015
934,7.66,Subject015
935,7.66,Subject015
936,7.64,Subject015
937,7.64,Subject015
938,7.65,Subject015
939,7.67,Subject015
940,7.74,Subject015
941,7.82,Subject015
942,7.87,Subject015
943,7.93,Subject015
944,7.94,Subject015
945,7.92,Subject015
946,7.92,Subject015
947,7.88,Subject015
948,7.87,Subject015
949,7.93,Subject015
950,7.92,Subject015
951,7.91,Subject015
952,7.88,Subject015
953,7.84,Subject015
954,7.79,Subject015
955,7.76,Subject015
956,7.76,Subject015
957,7.81,Subject015
958,7.83,Subject015
959,7.8,Subject015
960,7.78,Subject015
961,7.76,Subject015
962,7.77,Subject015
963,7.77,Subject015
964,7.77,Subject015
965,7.76,Subject015
966,7.76,Subject015
967,7.83,Subject015
968,7.89,Subject015
969,7.9,Subject015
970,7.91,Subject015
971,7.98,Subject015
972,7.98,Subject015
973,7.95,Subject015
974,7.91,Subject015
975,7.87,Subject015
976,7.86,Subject015
977,7.89,Subject015
978,7.9,Subject015
979,7.87,Subject015
980,7.85,Subject015
981,7.86,Subject015
982,7.91,Subject015
983,7.92,Subject015
984,7.9,Subject015
985,7.85,Subject015
986,7.82,Subject015
987,7.8,Subject015
988,7.77,Subject015
989,7.73,Subject015
990,7.7,Subject015
991,7.68,Subject015
992,7.71,Subject015
993,7.73,Subject015
994,7.75,Subject015
995,7.76,Subject015
996,7.79,Subject015
997,7.83,Subject015
998,7.88,Subject015
999,7.93,Subject015
1000,7.97,Subject015
1001,7.99,Subject015
1002,7.98,Subject015
1003,7.93,Subject015
1004,7.87,Subject015
1005,7.84,Subject015
1006,7.84,Subject015
1007,7.82,Subject015
1008,7.78,Subject015
1009,7.75,Subject015
1010,7.72,Subject015
1011,7.72,Subject015
1012,7.69,Subject015
1013,7.67,Subject015
1014,7.65,Subject015
1015,7.62,Subject015
1016,7.62,Subject015
1017,7.66,Subject015
1018,7.72,Subject015
1019,7.75,Subject015
1020,7.76,Subject015
1021,7.74,Subject015
1022,7.72,Subject015
1023,7.69,Subject015
1024,7.67,Subject015
1025,7.66,Subject015
1026,7.7,Subject015
1027,7.75,Subject015
1028,7.77,Subject015
1029,7.77,Subject015
1030,7.86,Subject015
1031,7.93,Subject015
1032,7.94,Subject015
1033,7.9,Subject015
1034,7.86,Subject015
1035,7.82,Subject015
1036,7.78,Subject015
1037,7.75,Subject015
1038,7.72,Subject015
1039,7.7,Subject015
1040,7.68,Subject015
1041,7.69,Subject015
1042,7.74,Subject015
1043,7.79,Subject015
1044,7.81,Subject015
1045,7.83,Subject015
1046,7.86,Subject015
1047,7.85,Subject015
1048,7.82,Subject015
1049,7.79,Subject015
1050,7.8,Subject015
1051,7.82,Subject015
1052,7.82,Subject015
1053,7.8,Subject015
1054,7.79,Subject015
1055,7.79,Subject015
1056,7.76,Subject015
1057,7.74,Subject015
1058,7.76,Subject015
1059,7.92,Subject015
1060,8.07,Subject015
1061,8.13,Subject015
1062,8.13,Subject015
1063,8.04,Subject015
1064,7.96,Subject015
1065,7.91,Subject015
1066,7.84,Subject015
1067,7.77,Subject015
1068,7.77,Subject015
1069,7.83,Subject015
1070,7.86,Subject015
1071,7.88,Subject015
1072,7.91,Subject015
1073,7.91,Subject015
1074,7.87,Subject015
1075,7.84,Subject015
1076,7.85,Subject015
1077,7.87,Subject015
1078,7.85,Subject015
1079,7.82,Subject015
1080,7.78,Subject015
1081,7.73,Subject015
1082,7.7,Subject015
1083,7.68,Subject015
1084,7.7,Subject015
1085,7.7,Subject015
1086,7.69,Subject015
1087,7.76,Subject015
1088,7.91,Subject015
1089,7.98,Subject015
1090,7.95,Subject015
1091,7.89,Subject015
1092,7.84,Subject015
1093,7.8,Subject015
1094,7.8,Subject015
1095,7.85,Subject015
1096,7.88,Subject015
1097,7.85,Subject015
1098,7.81,Subject015
1099,7.77,Subject015
1100,7.73,Subject015
1101,7.7,Subject015
1102,7.67,Subject015
1103,7.65,Subject015
1104,7.66,Subject015
1105,7.66,Subject015
1106,7.64,Subject015
1107,7.65,Subject015
1108,7.68,Subject015
1109,7.7,Subject015
1110,7.68,Subject015
1111,7.66,Subject015
1112,7.64,Subject015
1113,7.61,Subject015
1114,7.59,Subject015
1115,7.59,Subject015
1116,7.63,Subject015
1117,7.71,Subject015
1118,7.8,Subject015
1119,7.88,Subject015
1120,7.89,Subject015
1121,8.04,Subject015
1122,8.2,Subject015
1123,8.22,Subject015
1124,8.15,Subject015
1125,8.07,Subject015
1126,7.97,Subject015
1127,7.89,Subject015
1128,7.93,Subject015
1129,8.01,Subject015
1130,7.98,Subject015
1131,7.9,Subject015
1132,7.84,Subject015
1133,7.78,Subject015
1134,7.72,Subject015
1135,7.66,Subject015
1136,7.62,Subject015
1137,7.61,Subject015
1138,7.62,Subject015
1139,7.6,Subject015
1140,7.58,Subject015
1141,7.56,Subject015
1142,7.53,Subject015
1143,7.54,Subject015
1144,7.57,Subject015
1145,7.59,Subject015
1146,7.6,Subject015
0,3.12,Subject016
1,3.11,Subject016
2,3.1,Subject016
3,3.17,Subject016
4,3.23,Subject016
5,3.26,Subject016
6,3.4,Subject016
7,3.43,Subject016
8,3.55,Subject016
9,3.57,Subject016
10,3.56,Subject016
11,3.65,Subject016
12,3.69,Subject016
13,3.84,Subject016
14,3.9,Subject016
15,3.9,Subject016
16,3.9,Subject016
17,4.07,Subject016
18,4.29,Subject016
19,4.41,Subject016
20,4.57,Subject016
21,4.58,Subject016
22,4.66,Subject016
23,4.73,Subject016
24,4.82,Subject016
25,5.12,Subject016
26,5.19,Subject016
27,5.18,Subject016
28,5.13,Subject016
29,5.14,Subject016
30,5.3,Subject016
31,5.29,Subject016
32,5.25,Subject016
33,5.29,Subject016
34,5.27,Subject016
35,5.18,Subject016
36,5.16,Subject016
37,5.28,Subject016
38,5.31,Subject016
39,5.21,Subject016
40,5.14,Subject016
41,5.11,Subject016
42,5.12,Subject016
43,5.22,Subject016
44,5.13,Subject016
45,5.07,Subject016
46,5.02,Subject016
47,5.0,Subject016
48,4.92,Subject016
49,4.87,Subject016
50,4.86,Subject016
51,4.86,Subject016
52,4.98,Subject016
53,4.95,Subject016
54,4.87,Subject016
55,4.81,Subject016
56,4.82,Subject016
57,4.87,Subject016
58,4.94,Subject016
59,5.09,Subject016
60,5.01,Subject016
61,5.07,Subject016
62,5.17,Subject016
63,5.28,Subject016
64,5.38,Subject016
65,5.4,Subject016
66,5.5,Subject016
67,5.66,Subject016
68,5.8,Subject016
69,5.92,Subject016
70,5.88,Subject016
71,5.87,Subject016
72,5.87,Subject016
73,5.83,Subject016
74,5.83,Subject016
75,6.0,Subject016
76,6.09,Subject016
77,6.15,Subject016
78,6.15,Subject016
79,6.14,Subject016
80,6.07,Subject016
81,5.99,Subject016
82,6.0,Subject016
83,5.98,Subject016
84,5.95,Subject016
85,5.94,Subject016
86,5.91,Subject016
87,5.88,Subject016
88,5.81,Subject016
89,5.75,Subject016
90,5.76,Subject016
91,5.72,Subject016
92,5.67,Subject016
93,5.8,Subject016
94,5.82,Subject016
95,5.88,Subject016
96,6.0,Subject016
97,6.02,Subject016
98,6.02,Subject016
99,5.98,Subject016
100,6.02,Subject016
101,6.01,Subject016
102,5.96,Subject016
103,5.92,Subject016
104,5.88,Subject016
105,5.9,Subject016
106,6.13,Subject016
107,6.21,Subject016
108,6.36,Subject016
109,6.58,Subject016
110,6.6,Subject016
111,6.53,Subject016
112,6.5,Subject016
113,6.74,Subject016
114,6.88,Subject016
115,6.72,Subject016
116,6.63,Subject016
117,6.54,Subject016
118,6.5,Subject016
119,6.47,Subject016
120,6.63,Subject016
121,6.56,Subject016
122,6.46,Subject016
123,6.37,Subject016
124,6.3,Subject016
125,6.22,Subject016
126,6.19,Subject016
127,6.13,Subject016
128,6.12,Subject016
129,6.1,Subject016
130,6.02,Subject016
131,5.94,Subject016
132,5.88,Subject016
133,5.9,Subject016
134,5.92,Subject016
135,5.98,Subject016
136,6.0,Subject016
137,5.96,Subject016
138,5.93,Subject016
139,5.9,Subject016
140,5.83,Subject016
141,5.81,Subject016
142,5.79,Subject016
143,5.75,Subject016
144,5.71,Subject016
145,5.73,Subject016
146,5.74,Subject016
147,5.71,Subject016
148,5.7,Subject016
149,5.81,Subject016
150,5.98,Subject016
151,6.04,Subject016
152,6.22,Subject016
153,6.5,Subject016
154,6.81,Subject016
155,6.97,Subject016
156,7.12,Subject016
157,7.33,Subject016
158,7.32,Subject016
159,7.31,Subject016
160,7.3,Subject016
161,7.07,Subject016
162,6.91,Subject016
163,6.86,Subject016
164,7.03,Subject016
165,7.13,Subject016
166,7.13,Subject016
167,7.2,Subject016
168,7.24,Subject016
169,7.09,Subject016
170,6.99,Subject016
171,6.86,Subject016
172,6.7,Subject016
173,6.72,Subject016
174,6.75,Subject016
175,6.76,Subject016
176,6.74,Subject016
177,6.67,Subject016
178,6.59,Subject016
179,6.57,Subject016
180,6.53,Subject016
181,6.61,Subject016
182,6.73,Subject016
183,6.92,Subject016
184,7.0,Subject016
185,6.96,Subject016
186,6.9,Subject016
187,6.91,Subject016
188,6.88,Subject016
189,6.89,Subject016
190,6.84,Subject016
191,6.91,Subject016
192,6.88,Subject016
193,6.99,Subject016
194,7.19,Subject016
